timeStamp,elapsed,label,responseCode,threadName,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname,IdleTime
2014-07-16 11:43:07,467,admin login,200,cosa1 - CI 1-1,true,545,1,1,467,1,0,CI,0
2014-07-16 11:43:07,4,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,4,1,0,CI,0
2014-07-16 11:43:07,1104,add user iris,200,cosa1 - CI 1-1,true,409,1,1,1104,1,0,CI,0
2014-07-16 11:43:08,75,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,5,1,0,CI,0
2014-07-16 11:43:09,182,user login,200,cosa1 - CI 1-1,true,480,1,1,182,1,0,CI,0
2014-07-16 11:43:09,41,get profile,200,cosa1 - CI 1-1,true,1276,1,1,41,1,0,CI,0
2014-07-16 11:43:09,465,create folder,200,cosa1 - CI 1-1,true,515,1,1,465,1,0,CI,0
2014-07-16 11:43:09,90,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,90,1,0,CI,0
2014-07-16 11:43:09,59,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,59,1,0,CI,0
2014-07-16 11:43:09,64,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,64,1,0,CI,0
2014-07-16 11:43:09,66,share folder user login,200,cosa1 - CI 1-1,true,571,1,1,66,1,0,CI,0
2014-07-16 11:43:10,616,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,616,1,0,CI,0
2014-07-16 11:43:10,39,download file,200,cosa1 - CI 1-1,true,1547,1,1,39,1,0,CI,0
2014-07-16 11:43:10,9,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,8,1,0,CI,0
2014-07-16 11:43:10,83,delete share link,200,cosa1 - CI 1-1,true,338,1,1,83,1,0,CI,0
2014-07-16 11:43:10,1547,delete folder,200,cosa1 - CI 1-1,true,327,1,1,1547,1,0,CI,0
2014-07-16 11:43:12,668,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,668,1,0,CI,0
2014-07-16 11:43:13,14,user logout,200,cosa1 - CI 1-1,true,327,1,1,14,1,0,CI,0
2014-07-16 11:43:13,42,go homepage,200,cosa1 - CI 1-1,true,17030,1,1,3,1,0,CI,0
2014-07-16 11:43:13,126,user login,200,cosa1 - CI 1-1,true,480,1,1,125,1,0,CI,0
2014-07-16 11:43:13,25,get profile,200,cosa1 - CI 1-1,true,1276,1,1,25,1,0,CI,0
2014-07-16 11:43:13,495,create folder,200,cosa1 - CI 1-1,true,515,1,1,495,1,0,CI,0
2014-07-16 11:43:13,139,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,138,1,0,CI,0
2014-07-16 11:43:13,58,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,58,1,0,CI,0
2014-07-16 11:43:13,70,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,70,1,0,CI,0
2014-07-16 11:43:14,77,share folder user login,200,cosa1 - CI 1-1,true,572,1,1,77,1,0,CI,0
2014-07-16 11:43:14,561,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,561,1,0,CI,0
2014-07-16 11:43:14,254,download file,200,cosa1 - CI 1-1,true,1547,1,1,254,1,0,CI,0
2014-07-16 11:43:14,8,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,8,1,0,CI,0
2014-07-16 11:43:14,22,delete share link,200,cosa1 - CI 1-1,true,338,1,1,22,1,0,CI,0
2014-07-16 11:43:15,675,delete folder,200,cosa1 - CI 1-1,true,327,1,1,675,1,0,CI,0
2014-07-16 11:43:15,460,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,460,1,0,CI,0
2014-07-16 11:43:16,13,user logout,200,cosa1 - CI 1-1,true,327,1,1,13,1,0,CI,0
2014-07-16 11:43:16,140,admin login,200,cosa1 - CI 1-1,true,480,1,1,140,1,0,CI,0
2014-07-16 11:43:16,1775,remove user iris,200,cosa1 - CI 1-1,true,394,1,1,1775,1,0,CI,0
2014-07-16 11:43:18,64,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,3,1,0,CI,0
2014-07-16 11:43:18,131,user login (default),200,cosa1 - CI 1-1,true,480,1,1,131,1,0,CI,0
2014-07-16 11:43:18,5,get property,200,cosa1 - CI 1-1,true,307,1,1,5,1,0,CI,0
2014-07-16 11:43:18,179,Enable force SSL : false,200,cosa1 - CI 1-1,true,114,1,1,56,1,0,CI,0
2014-07-16 11:43:18,4,go homepage through http,302,cosa1 - CI 1-1,true,187,1,1,4,1,0,CI,0
2014-07-16 11:43:18,43,Enable force SSL,200,cosa1 - CI 1-1,true,341,1,1,43,1,0,CI,0
2014-07-16 11:43:18,4,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 11:43:18,374,Enable force SSL : true,200,cosa1 - CI 1-1,true,114,1,1,100,1,0,CI,0
2014-07-16 11:43:18,2,go homepage through http,307,cosa1 - CI 1-1,true,382,1,1,2,1,0,CI,0
2014-07-16 11:43:18,96,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,96,1,0,CI,0
2014-07-16 11:43:19,56,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,4,1,0,CI,0
2014-07-16 11:43:19,124,user login (default),200,cosa1 - CI 1-1,true,480,1,1,124,1,0,CI,0
2014-07-16 11:43:19,254,get property,200,cosa1 - CI 1-1,true,307,1,1,254,1,0,CI,0
2014-07-16 11:43:19,2,go homepage through http,302,cosa1 - CI 1-1,true,187,1,1,2,1,0,CI,0
2014-07-16 11:43:19,38,Enable force SSL,200,cosa1 - CI 1-1,true,341,1,1,38,1,0,CI,0
2014-07-16 11:43:19,4,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 11:43:19,3,go homepage through http,302,cosa1 - CI 1-1,true,187,1,1,3,1,0,CI,0
2014-07-16 11:43:19,34,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,34,1,0,CI,0
2014-07-16 11:55:43,753,admin login,200,cosa1 - CI 1-1,true,545,1,1,753,1,0,CI,0
2014-07-16 11:55:44,4,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,4,1,0,CI,0
2014-07-16 11:55:44,3936,add user iris,200,cosa1 - CI 1-1,true,409,1,1,3936,1,0,CI,0
2014-07-16 11:55:48,96,go homepage,200,cosa1 - CI 1-1,true,19476,1,1,5,1,0,CI,0
2014-07-16 11:55:48,461,user login,200,cosa1 - CI 1-1,true,480,1,1,461,1,0,CI,0
2014-07-16 11:55:48,67,get profile,200,cosa1 - CI 1-1,true,1276,1,1,67,1,0,CI,0
2014-07-16 11:55:48,1266,create folder,200,cosa1 - CI 1-1,true,515,1,1,1266,1,0,CI,0
2014-07-16 11:55:50,240,create share folder link,200,cosa1 - CI 1-1,true,476,1,1,240,1,0,CI,0
2014-07-16 11:55:50,90,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,90,1,0,CI,0
2014-07-16 11:55:50,112,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,112,1,0,CI,0
2014-07-16 11:55:50,284,share folder user login,200,cosa1 - CI 1-1,true,569,1,1,284,1,0,CI,0
2014-07-16 11:55:50,2850,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,2850,1,0,CI,0
2014-07-16 11:55:53,339,download file,200,cosa1 - CI 1-1,true,1547,1,1,339,1,0,CI,0
2014-07-16 11:55:54,16,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,15,1,0,CI,0
2014-07-16 11:55:54,139,delete share link,200,cosa1 - CI 1-1,true,338,1,1,139,1,0,CI,0
2014-07-16 11:55:54,2064,delete folder,200,cosa1 - CI 1-1,true,327,1,1,2064,1,0,CI,0
2014-07-16 11:55:56,1465,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,1465,1,0,CI,0
2014-07-16 11:55:57,221,user logout,200,cosa1 - CI 1-1,true,327,1,1,221,1,0,CI,0
2014-07-16 11:55:57,2678,go homepage,200,cosa1 - CI 1-1,true,17424,1,1,4,1,0,CI,0
2014-07-16 11:56:00,208,user login,200,cosa1 - CI 1-1,true,480,1,1,208,1,0,CI,0
2014-07-16 11:56:00,30,get profile,200,cosa1 - CI 1-1,true,1276,1,1,30,1,0,CI,0
2014-07-16 11:56:00,885,create folder,200,cosa1 - CI 1-1,true,515,1,1,885,1,0,CI,0
2014-07-16 11:56:01,188,create share folder link,200,cosa1 - CI 1-1,true,476,1,1,188,1,0,CI,0
2014-07-16 11:56:01,99,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,99,1,0,CI,0
2014-07-16 11:56:02,123,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,122,1,0,CI,0
2014-07-16 11:56:02,142,share folder user login,200,cosa1 - CI 1-1,true,572,1,1,142,1,0,CI,0
2014-07-16 11:56:02,1757,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,1757,1,0,CI,0
2014-07-16 11:56:04,45,download file,200,cosa1 - CI 1-1,true,1547,1,1,45,1,0,CI,0
2014-07-16 11:56:04,7,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,7,1,0,CI,0
2014-07-16 11:56:04,100,delete share link,200,cosa1 - CI 1-1,true,338,1,1,100,1,0,CI,0
2014-07-16 11:56:04,1348,delete folder,200,cosa1 - CI 1-1,true,327,1,1,1348,1,0,CI,0
2014-07-16 11:56:05,506,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,506,1,0,CI,0
2014-07-16 11:56:06,14,user logout,200,cosa1 - CI 1-1,true,327,1,1,13,1,0,CI,0
2014-07-16 11:56:06,352,admin login,200,cosa1 - CI 1-1,true,480,1,1,352,1,0,CI,0
2014-07-16 11:56:06,2330,remove user iris,200,cosa1 - CI 1-1,true,394,1,1,2330,1,0,CI,0
2014-07-16 11:56:08,151,go homepage,200,cosa1 - CI 1-1,true,19476,1,1,3,1,0,CI,0
2014-07-16 11:56:09,364,user login (default),200,cosa1 - CI 1-1,true,480,1,1,364,1,0,CI,0
2014-07-16 11:56:09,4,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 11:56:09,734,Enable force SSL : true,200,cosa1 - CI 1-1,true,114,1,1,95,1,0,CI,0
2014-07-16 11:56:10,3,go homepage through http,307,cosa1 - CI 1-1,true,383,1,1,3,1,0,CI,0
2014-07-16 11:56:10,337,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,337,1,0,CI,0
2014-07-16 11:56:10,4,get property,200,cosa1 - CI 1-1,true,307,1,1,4,1,0,CI,0
2014-07-16 11:56:10,806,Enable force SSL : false,200,cosa1 - CI 1-1,true,114,1,1,61,1,0,CI,0
2014-07-16 11:56:11,3,go homepage through http,302,cosa1 - CI 1-1,true,188,1,1,3,1,0,CI,0
2014-07-16 11:56:11,93,Enable force SSL,200,cosa1 - CI 1-1,true,341,1,1,93,1,0,CI,0
2014-07-16 11:56:11,122,go homepage,200,cosa1 - CI 1-1,true,19476,1,1,52,1,0,CI,0
2014-07-16 11:56:11,361,user login (default),200,cosa1 - CI 1-1,true,480,1,1,361,1,0,CI,0
2014-07-16 11:56:11,5,get property,200,cosa1 - CI 1-1,true,306,1,1,5,1,0,CI,0
2014-07-16 11:56:11,2,go homepage through http,307,cosa1 - CI 1-1,false,383,1,1,2,1,1,CI,0
2014-07-16 11:56:11,50,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,50,1,0,CI,0
2014-07-16 11:56:11,5,get property,200,cosa1 - CI 1-1,true,307,1,1,5,1,0,CI,0
2014-07-16 11:56:11,2,go homepage through http,307,cosa1 - CI 1-1,false,383,1,1,2,1,1,CI,0
2014-07-16 11:56:11,2,Enable force SSL,307,cosa1 - CI 1-1,true,500,1,1,2,1,0,CI,0
2014-07-16 11:56:33,354,admin login,200,cosa1 - CI 1-1,true,544,1,1,353,1,0,CI,0
2014-07-16 11:56:33,6,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,6,1,0,CI,0
2014-07-16 11:56:33,1062,add user iris,200,cosa1 - CI 1-1,true,409,1,1,1062,1,0,CI,0
2014-07-16 11:56:34,87,go homepage,200,cosa1 - CI 1-1,true,19476,1,1,5,1,0,CI,0
2014-07-16 11:56:35,136,user login,200,cosa1 - CI 1-1,true,481,1,1,136,1,0,CI,0
2014-07-16 11:56:35,27,get profile,200,cosa1 - CI 1-1,true,1276,1,1,27,1,0,CI,0
2014-07-16 11:56:35,928,create folder,200,cosa1 - CI 1-1,true,515,1,1,928,1,0,CI,0
2014-07-16 11:56:36,171,create share folder link,200,cosa1 - CI 1-1,true,476,1,1,171,1,0,CI,0
2014-07-16 11:56:36,71,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,71,1,0,CI,0
2014-07-16 11:56:36,64,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,64,1,0,CI,0
2014-07-16 11:56:36,126,share folder user login,200,cosa1 - CI 1-1,true,569,1,1,126,1,0,CI,0
2014-07-16 11:56:36,1007,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,1007,1,0,CI,0
2014-07-16 11:56:37,51,download file,200,cosa1 - CI 1-1,true,1547,1,1,51,1,0,CI,0
2014-07-16 11:56:37,9,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,9,1,0,CI,0
2014-07-16 11:56:37,98,delete share link,200,cosa1 - CI 1-1,true,338,1,1,98,1,0,CI,0
2014-07-16 11:56:37,960,delete folder,200,cosa1 - CI 1-1,true,327,1,1,960,1,0,CI,0
2014-07-16 11:56:38,874,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,874,1,0,CI,0
2014-07-16 11:56:39,14,user logout,200,cosa1 - CI 1-1,true,327,1,1,14,1,0,CI,0
2014-07-16 11:56:39,45,go homepage,200,cosa1 - CI 1-1,true,17032,1,1,4,1,0,CI,0
2014-07-16 11:56:39,175,user login,200,cosa1 - CI 1-1,true,481,1,1,175,1,0,CI,0
2014-07-16 11:56:39,38,get profile,200,cosa1 - CI 1-1,true,1276,1,1,38,1,0,CI,0
2014-07-16 11:56:39,856,create folder,200,cosa1 - CI 1-1,true,515,1,1,856,1,0,CI,0
2014-07-16 11:56:40,157,create share folder link,200,cosa1 - CI 1-1,true,476,1,1,157,1,0,CI,0
2014-07-16 11:56:40,63,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,63,1,0,CI,0
2014-07-16 11:56:41,56,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,56,1,0,CI,0
2014-07-16 11:56:41,115,share folder user login,200,cosa1 - CI 1-1,true,571,1,1,115,1,0,CI,0
2014-07-16 11:56:41,911,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,911,1,0,CI,0
2014-07-16 11:56:42,53,download file,200,cosa1 - CI 1-1,true,1547,1,1,53,1,0,CI,0
2014-07-16 11:56:42,9,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,9,1,0,CI,0
2014-07-16 11:56:42,61,delete share link,200,cosa1 - CI 1-1,true,338,1,1,61,1,0,CI,0
2014-07-16 11:56:42,1158,delete folder,200,cosa1 - CI 1-1,true,327,1,1,1158,1,0,CI,0
2014-07-16 11:56:43,545,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,545,1,0,CI,0
2014-07-16 11:56:43,15,user logout,200,cosa1 - CI 1-1,true,327,1,1,15,1,0,CI,0
2014-07-16 11:56:43,115,admin login,200,cosa1 - CI 1-1,true,480,1,1,115,1,0,CI,0
2014-07-16 11:56:44,1543,remove user iris,200,cosa1 - CI 1-1,true,394,1,1,1543,1,0,CI,0
2014-07-16 11:56:45,57,go homepage,200,cosa1 - CI 1-1,true,19476,1,1,4,1,0,CI,0
2014-07-16 11:56:45,114,user login (default),200,cosa1 - CI 1-1,true,480,1,1,114,1,0,CI,0
2014-07-16 11:56:45,4,get property,200,cosa1 - CI 1-1,true,307,1,1,4,1,0,CI,0
2014-07-16 11:56:45,3,go homepage through http,302,cosa1 - CI 1-1,true,188,1,1,3,1,0,CI,0
2014-07-16 11:56:45,39,Enable force SSL,200,cosa1 - CI 1-1,true,341,1,1,39,1,0,CI,0
2014-07-16 11:56:45,4,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 11:56:45,3,go homepage through http,302,cosa1 - CI 1-1,true,188,1,1,3,1,0,CI,0
2014-07-16 11:56:45,35,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,35,1,0,CI,0
2014-07-16 12:09:27,374,admin login,200,cosa1 - CI 1-1,true,545,1,1,373,1,0,CI,0
2014-07-16 12:09:28,5,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,5,1,0,CI,0
2014-07-16 12:09:28,852,add user iris,200,cosa1 - CI 1-1,true,409,1,1,852,1,0,CI,0
2014-07-16 12:09:29,77,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,5,1,0,CI,0
2014-07-16 12:09:29,188,user login,200,cosa1 - CI 1-1,true,480,1,1,188,1,0,CI,0
2014-07-16 12:09:29,41,get profile,200,cosa1 - CI 1-1,true,1276,1,1,41,1,0,CI,0
2014-07-16 12:09:29,553,create folder,200,cosa1 - CI 1-1,true,515,1,1,553,1,0,CI,0
2014-07-16 12:09:30,118,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,118,1,0,CI,0
2014-07-16 12:09:30,67,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,67,1,0,CI,0
2014-07-16 12:09:30,58,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,58,1,0,CI,0
2014-07-16 12:09:30,70,share folder user login,200,cosa1 - CI 1-1,true,568,1,1,70,1,0,CI,0
2014-07-16 12:09:30,657,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,657,1,0,CI,0
2014-07-16 12:09:31,50,download file,200,cosa1 - CI 1-1,true,1547,1,1,50,1,0,CI,0
2014-07-16 12:09:31,9,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,9,1,0,CI,0
2014-07-16 12:09:31,23,delete share link,200,cosa1 - CI 1-1,true,338,1,1,23,1,0,CI,0
2014-07-16 12:09:31,625,delete folder,200,cosa1 - CI 1-1,true,327,1,1,625,1,0,CI,0
2014-07-16 12:09:31,206,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,206,1,0,CI,0
2014-07-16 12:09:32,14,user logout,200,cosa1 - CI 1-1,true,327,1,1,14,1,0,CI,0
2014-07-16 12:09:32,42,go homepage,200,cosa1 - CI 1-1,true,17030,1,1,4,1,0,CI,0
2014-07-16 12:09:32,127,user login,200,cosa1 - CI 1-1,true,481,1,1,127,1,0,CI,0
2014-07-16 12:09:32,25,get profile,200,cosa1 - CI 1-1,true,1276,1,1,25,1,0,CI,0
2014-07-16 12:09:32,229,create folder,200,cosa1 - CI 1-1,true,515,1,1,229,1,0,CI,0
2014-07-16 12:09:32,99,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,99,1,0,CI,0
2014-07-16 12:09:32,68,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,68,1,0,CI,0
2014-07-16 12:09:32,64,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,64,1,0,CI,0
2014-07-16 12:09:32,89,share folder user login,200,cosa1 - CI 1-1,true,568,1,1,89,1,0,CI,0
2014-07-16 12:09:32,855,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,855,1,0,CI,0
2014-07-16 12:09:33,38,download file,200,cosa1 - CI 1-1,true,1547,1,1,38,1,0,CI,0
2014-07-16 12:09:33,8,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,8,1,0,CI,0
2014-07-16 12:09:33,97,delete share link,200,cosa1 - CI 1-1,true,338,1,1,97,1,0,CI,0
2014-07-16 12:09:33,1002,delete folder,200,cosa1 - CI 1-1,true,327,1,1,1002,1,0,CI,0
2014-07-16 12:09:34,439,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,438,1,0,CI,0
2014-07-16 12:09:35,13,user logout,200,cosa1 - CI 1-1,true,327,1,1,13,1,0,CI,0
2014-07-16 12:09:35,140,admin login,200,cosa1 - CI 1-1,true,480,1,1,140,1,0,CI,0
2014-07-16 12:09:35,1505,remove user iris,200,cosa1 - CI 1-1,true,394,1,1,1505,1,0,CI,0
2014-07-16 12:09:36,54,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,3,1,0,CI,0
2014-07-16 12:09:37,103,user login (default),200,cosa1 - CI 1-1,true,479,1,1,103,1,0,CI,0
2014-07-16 12:09:37,5,get property,200,cosa1 - CI 1-1,true,307,1,1,5,1,0,CI,0
2014-07-16 12:09:37,3,go homepage through http,302,cosa1 - CI 1-1,true,187,1,1,3,1,0,CI,0
2014-07-16 12:09:37,35,Enable force SSL,200,cosa1 - CI 1-1,true,341,1,1,35,1,0,CI,0
2014-07-16 12:09:37,4,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 12:09:37,3,go homepage through http,302,cosa1 - CI 1-1,true,187,1,1,3,1,0,CI,0
2014-07-16 12:09:37,35,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,35,1,0,CI,0
2014-07-16 12:16:35,480,admin login,200,cosa1 - CI 1-1,true,545,1,1,480,1,0,CI,0
2014-07-16 12:16:35,6,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,6,1,0,CI,0
2014-07-16 12:16:35,909,add user iris,200,cosa1 - CI 1-1,true,409,1,1,909,1,0,CI,0
2014-07-16 12:16:36,209,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,5,1,0,CI,0
2014-07-16 12:16:37,209,user login,200,cosa1 - CI 1-1,true,480,1,1,209,1,0,CI,0
2014-07-16 12:16:37,60,get profile,200,cosa1 - CI 1-1,true,1276,1,1,60,1,0,CI,0
2014-07-16 12:16:37,316,create folder,200,cosa1 - CI 1-1,true,515,1,1,316,1,0,CI,0
2014-07-16 12:16:37,185,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,185,1,0,CI,0
2014-07-16 12:16:37,55,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,55,1,0,CI,0
2014-07-16 12:16:37,63,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,63,1,0,CI,0
2014-07-16 12:16:38,272,share folder user login,200,cosa1 - CI 1-1,true,570,1,1,272,1,0,CI,0
2014-07-16 12:16:38,1758,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,1758,1,0,CI,0
2014-07-16 12:16:40,141,download file,200,cosa1 - CI 1-1,true,1547,1,1,141,1,0,CI,0
2014-07-16 12:16:40,8,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,8,1,0,CI,0
2014-07-16 12:16:40,38,delete share link,200,cosa1 - CI 1-1,true,338,1,1,38,1,0,CI,0
2014-07-16 12:16:40,1323,delete folder,200,cosa1 - CI 1-1,true,327,1,1,1323,1,0,CI,0
2014-07-16 12:16:41,1463,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,1463,1,0,CI,0
2014-07-16 12:16:43,156,user logout,200,cosa1 - CI 1-1,true,327,1,1,156,1,0,CI,0
2014-07-16 12:16:43,1348,go homepage,200,cosa1 - CI 1-1,true,17421,1,1,3,1,0,CI,0
2014-07-16 12:16:44,183,user login,200,cosa1 - CI 1-1,true,481,1,1,182,1,0,CI,0
2014-07-16 12:16:44,31,get profile,200,cosa1 - CI 1-1,true,1276,1,1,31,1,0,CI,0
2014-07-16 12:16:44,447,create folder,200,cosa1 - CI 1-1,true,515,1,1,447,1,0,CI,0
2014-07-16 12:16:45,164,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,164,1,0,CI,0
2014-07-16 12:16:45,62,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,62,1,0,CI,0
2014-07-16 12:16:45,63,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,63,1,0,CI,0
2014-07-16 12:16:45,73,share folder user login,200,cosa1 - CI 1-1,true,569,1,1,73,1,0,CI,0
2014-07-16 12:16:45,924,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,924,1,0,CI,0
2014-07-16 12:16:46,48,download file,200,cosa1 - CI 1-1,true,1547,1,1,48,1,0,CI,0
2014-07-16 12:16:46,9,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,9,1,0,CI,0
2014-07-16 12:16:46,30,delete share link,200,cosa1 - CI 1-1,true,338,1,1,30,1,0,CI,0
2014-07-16 12:16:46,910,delete folder,200,cosa1 - CI 1-1,true,327,1,1,910,1,0,CI,0
2014-07-16 12:16:47,277,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,276,1,0,CI,0
2014-07-16 12:16:47,18,user logout,200,cosa1 - CI 1-1,true,327,1,1,18,1,0,CI,0
2014-07-16 12:16:47,154,admin login,200,cosa1 - CI 1-1,true,479,1,1,154,1,0,CI,0
2014-07-16 12:16:48,1672,remove user iris,200,cosa1 - CI 1-1,true,394,1,1,1672,1,0,CI,0
2014-07-16 12:16:49,65,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,3,1,0,CI,0
2014-07-16 12:16:49,138,user login (default),200,cosa1 - CI 1-1,true,480,1,1,137,1,0,CI,0
2014-07-16 12:16:49,5,get property,200,cosa1 - CI 1-1,true,306,1,1,4,1,0,CI,0
2014-07-16 12:16:50,2,go homepage through http,307,cosa1 - CI 1-1,false,382,1,1,2,1,1,CI,0
2014-07-16 12:16:50,75,Disable force SSL,200,cosa1 - CI 1-1,true,341,1,1,75,1,0,CI,0
2014-07-16 12:16:50,5,get property,200,cosa1 - CI 1-1,true,307,1,1,5,1,0,CI,0
2014-07-16 12:16:50,2,go homepage through http,307,cosa1 - CI 1-1,false,382,1,1,2,1,1,CI,0
2014-07-16 12:16:50,3,Enable force SSL,307,cosa1 - CI 1-1,true,499,1,1,3,1,0,CI,0
2014-07-16 12:22:17,433,admin login,200,cosa1 - CI 1-1,true,544,1,1,433,1,0,CI,0
2014-07-16 12:22:18,5,get prop cosa.people.limit,200,cosa1 - CI 1-1,true,376,1,1,5,1,0,CI,0
2014-07-16 12:22:18,1008,add user iris,200,cosa1 - CI 1-1,true,409,1,1,1008,1,0,CI,0
2014-07-16 12:22:19,99,go homepage,200,cosa1 - CI 1-1,true,11991,1,1,5,1,0,CI,0
2014-07-16 12:22:19,227,user login,200,cosa1 - CI 1-1,true,481,1,1,227,1,0,CI,0
2014-07-16 12:22:19,52,get profile,200,cosa1 - CI 1-1,true,1276,1,1,52,1,0,CI,0
2014-07-16 12:22:19,530,create folder,200,cosa1 - CI 1-1,true,515,1,1,530,1,0,CI,0
2014-07-16 12:22:20,143,create share folder link,200,cosa1 - CI 1-1,true,475,1,1,143,1,0,CI,0
2014-07-16 12:22:20,61,modify share folder link,200,cosa1 - CI 1-1,true,342,1,1,61,1,0,CI,0
2014-07-16 12:22:20,60,update share folder link password,200,cosa1 - CI 1-1,true,342,1,1,60,1,0,CI,0
2014-07-16 12:22:20,68,share folder user login,200,cosa1 - CI 1-1,true,569,1,1,68,1,0,CI,0
2014-07-16 12:22:20,605,upload file to share folder,200,cosa1 - CI 1-1,true,649,1,1,605,1,0,CI,0
2014-07-16 12:22:21,60,download file,200,cosa1 - CI 1-1,true,1547,1,1,60,1,0,CI,0
2014-07-16 12:22:21,10,share folder user logout,200,cosa1 - CI 1-1,true,394,1,1,10,1,0,CI,0
2014-07-16 12:22:21,59,delete share link,200,cosa1 - CI 1-1,true,338,1,1,59,1,0,CI,0
2014-07-16 12:22:21,861,delete folder,200,cosa1 - CI 1-1,true,327,1,1,861,1,0,CI,0
2014-07-16 12:22:22,685,empty recycle bin,200,cosa1 - CI 1-1,true,338,1,1,685,1,0,CI,0
2014-07-16 12:22:22,15,user logout,200,cosa1 - CI 1-1,true,327,1,1,15,1,0,CI,0
